transaction_id,user_id,purchase_date,amount_inr,product,status,acquisition_channel,region,device
TXN_543380,USR_00988,2023-01-25,2431.65,Pro Plan,completed,Meta_Facebook,East,tablet
TXN_963559,USR_00989,2023-11-17,3543.32,One-Time Purchase,completed,Email,South,desktop
TXN_365735,USR_00989,2023-12-31,2724.09,Pro Plan,completed,Email,South,tablet
TXN_220878,USR_00990,2023-07-22,1604.79,Pro Plan,completed,Google_Search,West,mobile
TXN_368958,USR_00990,2023-09-11,5835.83,Enterprise Plan,failed,Google_Search,West,tablet
TXN_374201,USR_00990,2023-10-26,6422.52,Enterprise Plan,refunded,Google_Search,West,mobile
TXN_137429,USR_00991,2023-03-03,1242.7,One-Time Purchase,refunded,Organic,South,desktop
TXN_293439,USR_00991,2023-04-22,1556.05,Pro Plan,completed,Organic,South,mobile
TXN_563495,USR_00992,2023-12-22,7189.54,Enterprise Plan,completed,Google_Search,South,tablet
TXN_457928,USR_00993,2023-09-15,783.4,Basic Plan,completed,Meta_Facebook,South,desktop
TXN_510320,USR_00993,2023-10-16,2851.34,Pro Plan,completed,Meta_Facebook,South,desktop
TXN_560190,USR_00994,2023-09-16,2002.83,Pro Plan,failed,Google_Search,South,mobile
TXN_683902,USR_00994,2023-11-03,2401.49,Pro Plan,completed,Google_Search,South,mobile
TXN_748634,USR_00995,2023-06-12,2733.82,One-Time Purchase,completed,Google_Search,North,tablet
TXN_499731,USR_00996,2023-06-14,841.16,Basic Plan,completed,Email,North,mobile
TXN_998632,USR_00996,2023-08-09,3911.87,One-Time Purchase,completed,Email,North,mobile
TXN_699252,USR_00996,2023-10-08,508.9,Basic Plan,completed,Email,North,tablet
TXN_816052,USR_00997,2023-07-17,4577.13,One-Time Purchase,completed,Email,Central,desktop
TXN_576287,USR_00997,2023-09-14,2550.91,One-Time Purchase,completed,Email,Central,tablet
TXN_507321,USR_00997,2023-10-27,8184.47,Enterprise Plan,completed,Email,Central,desktop
TXN_667802,USR_00998,2023-01-11,728.97,Basic Plan,failed,Organic,East,mobile
TXN_541597,USR_00998,2023-02-25,6039.5,Enterprise Plan,completed,Organic,East,desktop
TXN_239580,USR_00999,2023-08-16,6629.05,Enterprise Plan,completed,Organic,West,tablet
TXN_304054,USR_00999,2023-10-08,2567.88,Pro Plan,refunded,Organic,West,tablet
TXN_493023,USR_00999,2023-12-06,2875.57,One-Time Purchase,completed,Organic,West,tablet
TXN_783920,USR_00999,2024-01-14,2204.35,Pro Plan,refunded,Organic,West,desktop
TXN_791694,USR_01000,2023-11-16,2005.52,Pro Plan,completed,Organic,North,desktop
TXN_504719,USR_01000,2024-01-08,411.03,One-Time Purchase,completed,Organic,North,tablet
TXN_919838,USR_01000,2024-02-08,2460.86,Pro Plan,refunded,Organic,North,mobile
TXN_656361,USR_01001,2023-08-28,8050.79,Enterprise Plan,refunded,Meta_Facebook,South,tablet
TXN_447611,USR_01002,2023-12-13,503.33,Basic Plan,completed,Google_Search,North,mobile
TXN_753505,USR_01003,2023-07-02,9202.39,Enterprise Plan,completed,Meta_Facebook,South,desktop
TXN_267575,USR_01004,2023-08-17,6515.2,Enterprise Plan,refunded,Organic,East,mobile
TXN_759221,USR_01004,2023-09-16,1042.92,One-Time Purchase,refunded,Organic,East,desktop
TXN_499454,USR_01005,2023-05-08,876.84,Basic Plan,completed,Google_Search,South,desktop
TXN_562355,USR_01005,2023-06-21,792.09,Basic Plan,completed,Google_Search,South,tablet
TXN_694315,USR_01005,2023-08-16,984.15,Basic Plan,failed,Google_Search,South,desktop
TXN_216362,USR_01006,2023-07-09,8385.87,Enterprise Plan,completed,Google_Search,South,tablet
TXN_538030,USR_01007,2023-06-14,373.99,One-Time Purchase,refunded,Email,North,mobile
TXN_154537,USR_01008,2023-04-09,1796.27,One-Time Purchase,completed,TikTok,East,tablet
TXN_886429,USR_01009,2023-05-03,1885.33,One-Time Purchase,completed,Email,East,tablet
TXN_417414,USR_01010,2023-06-20,866.32,Basic Plan,completed,TikTok,North,desktop
TXN_995092,USR_01011,2023-07-14,1876.48,One-Time Purchase,refunded,Organic,North,desktop
TXN_571727,USR_01012,2023-03-09,1622.71,One-Time Purchase,completed,Email,East,tablet
TXN_354763,USR_01013,2023-06-13,2708.34,Pro Plan,completed,TikTok,North,mobile
TXN_110113,USR_01014,2023-04-01,2667.32,Pro Plan,completed,Email,North,tablet
TXN_924318,USR_01015,2023-06-24,3264.71,One-Time Purchase,completed,TikTok,North,tablet
TXN_104027,USR_01016,2023-01-29,1636.56,Pro Plan,completed,Meta_Facebook,South,desktop
TXN_655046,USR_01016,2023-03-04,692.45,Basic Plan,failed,Meta_Facebook,South,mobile
TXN_720559,USR_01017,2023-09-01,1652.9,One-Time Purchase,failed,Meta_Facebook,West,mobile
TXN_376049,USR_01017,2023-10-19,538.78,Basic Plan,completed,Meta_Facebook,West,mobile
TXN_270313,USR_01018,2023-04-07,2771.92,Pro Plan,completed,Google_Search,North,desktop
TXN_871168,USR_01019,2023-06-01,2138.78,Pro Plan,completed,TikTok,West,mobile
TXN_167793,USR_01019,2023-07-24,6406.25,Enterprise Plan,completed,TikTok,West,mobile
TXN_807265,USR_01020,2023-01-31,355.4,One-Time Purchase,failed,TikTok,West,mobile
TXN_950358,USR_01021,2023-07-05,7252.93,Enterprise Plan,failed,TikTok,North,desktop
TXN_299528,USR_01021,2023-08-17,1772.33,One-Time Purchase,failed,TikTok,North,mobile
TXN_440124,USR_01021,2023-10-13,7047.66,Enterprise Plan,completed,TikTok,North,desktop
TXN_246205,USR_01022,2023-08-26,2271.11,One-Time Purchase,completed,Organic,South,desktop
TXN_281172,USR_01023,2023-11-20,716.19,Basic Plan,failed,Meta_Facebook,West,mobile
TXN_307362,USR_01024,2023-04-22,1003.53,One-Time Purchase,completed,Google_Search,North,mobile
TXN_391157,USR_01024,2023-06-12,9147.89,Enterprise Plan,refunded,Google_Search,North,mobile
TXN_470534,USR_01025,2023-09-13,4853.77,One-Time Purchase,completed,Organic,West,mobile
TXN_942658,USR_01026,2023-12-28,1851.73,Pro Plan,completed,Organic,Central,mobile
TXN_761084,USR_01026,2024-02-12,8156.54,Enterprise Plan,completed,Organic,Central,desktop
TXN_234357,USR_01027,2023-03-04,8622.78,Enterprise Plan,failed,TikTok,South,desktop
TXN_821715,USR_01028,2023-02-02,1455.72,One-Time Purchase,completed,Google_Search,West,mobile
TXN_437466,USR_01029,2023-09-01,8490.65,Enterprise Plan,completed,Email,Central,tablet
TXN_120339,USR_01030,2023-04-28,2231.88,Pro Plan,completed,TikTok,Central,desktop
TXN_731871,USR_01031,2023-07-16,763.62,Basic Plan,completed,Meta_Facebook,Central,tablet
TXN_846489,USR_01031,2023-08-22,3952.94,One-Time Purchase,completed,Meta_Facebook,Central,mobile
TXN_605993,USR_01032,2023-01-31,662.61,Basic Plan,refunded,Organic,South,tablet
TXN_734473,USR_01033,2023-06-13,2935.59,Pro Plan,refunded,Organic,East,mobile
TXN_834680,USR_01034,2023-04-10,2685.06,Pro Plan,completed,TikTok,Central,mobile
TXN_783288,USR_01034,2023-05-19,1943.16,Pro Plan,completed,TikTok,Central,tablet
TXN_568383,USR_01034,2023-07-04,3945.25,One-Time Purchase,completed,TikTok,Central,tablet
TXN_840605,USR_01035,2023-11-01,7278.72,Enterprise Plan,completed,Organic,East,tablet
TXN_229934,USR_01035,2023-12-20,1983.21,Pro Plan,completed,Organic,East,mobile
TXN_493246,USR_01036,2023-06-17,1971.9,Pro Plan,failed,TikTok,West,tablet
TXN_774885,USR_01037,2023-11-27,8064.41,Enterprise Plan,completed,Email,West,desktop
TXN_246707,USR_01038,2023-10-19,2244.01,Pro Plan,completed,Google_Search,Central,mobile
TXN_454584,USR_01039,2023-02-22,876.33,Basic Plan,completed,TikTok,South,mobile
TXN_165169,USR_01039,2023-04-09,745.23,Basic Plan,refunded,TikTok,South,tablet
TXN_899816,USR_01040,2023-07-22,2171.75,Pro Plan,completed,Meta_Facebook,Central,desktop
TXN_336474,USR_01040,2023-08-25,525.24,Basic Plan,failed,Meta_Facebook,Central,desktop
TXN_624900,USR_01041,2023-01-22,2930.63,Pro Plan,completed,Google_Search,South,desktop
TXN_616137,USR_01041,2023-03-03,389.5,One-Time Purchase,completed,Google_Search,South,mobile
TXN_107499,USR_01042,2023-01-21,1843.26,Pro Plan,completed,Meta_Facebook,Central,desktop
TXN_662277,USR_01043,2023-12-26,2094.77,Pro Plan,completed,Google_Search,Central,mobile
TXN_890806,USR_01044,2023-05-25,1050.36,One-Time Purchase,completed,Email,Central,tablet
TXN_224956,USR_01044,2023-06-30,9488.64,Enterprise Plan,completed,Email,Central,tablet
TXN_506272,USR_01045,2023-08-17,1776.25,Pro Plan,completed,TikTok,Central,mobile
TXN_324754,USR_01045,2023-09-19,9163.65,Enterprise Plan,failed,TikTok,Central,tablet
TXN_694381,USR_01045,2023-10-28,822.92,Basic Plan,completed,TikTok,Central,desktop
TXN_507446,USR_01046,2023-06-08,6030.76,Enterprise Plan,failed,Google_Search,South,tablet
TXN_615566,USR_01046,2023-07-18,3127.52,One-Time Purchase,completed,Google_Search,South,desktop
TXN_152458,USR_01047,2023-12-08,925.34,Basic Plan,refunded,Meta_Facebook,North,mobile
TXN_777141,USR_01048,2023-06-05,525.77,Basic Plan,completed,Organic,West,mobile
TXN_225909,USR_01049,2023-07-10,647.73,Basic Plan,completed,Google_Search,East,desktop
TXN_880413,USR_01049,2023-08-08,1679.49,Pro Plan,failed,Google_Search,East,tablet
TXN_707940,USR_01050,2023-09-01,861.4,Basic Plan,completed,Meta_Facebook,North,tablet
TXN_166357,USR_01050,2023-10-26,850.44,Basic Plan,completed,Meta_Facebook,North,tablet
TXN_138966,USR_01051,2023-12-21,3485.69,One-Time Purchase,completed,Meta_Facebook,South,desktop
TXN_844385,USR_01052,2023-07-31,978.71,Basic Plan,completed,Meta_Facebook,North,desktop
TXN_346225,USR_01053,2023-09-03,9814.95,Enterprise Plan,completed,Meta_Facebook,East,tablet
TXN_989671,USR_01054,2023-08-18,4021.23,One-Time Purchase,failed,Google_Search,North,tablet
TXN_960581,USR_01054,2023-09-10,798.02,Basic Plan,completed,Google_Search,North,desktop
TXN_252773,USR_01054,2023-11-03,8629.99,Enterprise Plan,refunded,Google_Search,North,desktop
TXN_254804,USR_01055,2023-03-31,4921.51,One-Time Purchase,completed,TikTok,West,tablet
TXN_476091,USR_01056,2023-07-28,9422.86,Enterprise Plan,completed,Email,West,tablet
TXN_630949,USR_01056,2023-09-15,2833.61,Pro Plan,completed,Email,West,tablet
TXN_964745,USR_01057,2023-03-16,2964.85,Pro Plan,completed,TikTok,East,tablet
TXN_670421,USR_01057,2023-04-30,4438.4,One-Time Purchase,refunded,TikTok,East,mobile
TXN_796922,USR_01057,2023-06-22,626.36,Basic Plan,refunded,TikTok,East,mobile
TXN_675092,USR_01058,2023-04-27,8658.27,Enterprise Plan,completed,Email,West,desktop
TXN_336783,USR_01059,2023-07-21,3531.66,One-Time Purchase,completed,Meta_Facebook,Central,tablet
TXN_938792,USR_01059,2023-09-08,2573.3,Pro Plan,refunded,Meta_Facebook,Central,mobile
TXN_353580,USR_01059,2023-10-29,846.47,Basic Plan,completed,Meta_Facebook,Central,desktop
TXN_317146,USR_01060,2023-10-05,514.55,Basic Plan,completed,Google_Search,South,mobile
TXN_474880,USR_01061,2023-12-15,4768.76,One-Time Purchase,completed,Google_Search,North,tablet
TXN_318573,USR_01061,2024-01-29,6714.85,Enterprise Plan,completed,Google_Search,North,desktop
TXN_435158,USR_01062,2023-09-02,4890.96,One-Time Purchase,completed,TikTok,Central,desktop
TXN_750360,USR_01063,2023-01-16,710.35,Basic Plan,refunded,Email,West,desktop
TXN_186994,USR_01064,2023-07-14,1484.13,One-Time Purchase,completed,Google_Search,West,mobile
TXN_679470,USR_01065,2023-08-21,460.41,One-Time Purchase,completed,Organic,East,tablet
TXN_234620,USR_01065,2023-10-08,745.28,One-Time Purchase,failed,Organic,East,tablet
TXN_507034,USR_01066,2023-08-16,1590.28,One-Time Purchase,refunded,Google_Search,Central,tablet
TXN_282366,USR_01066,2023-09-08,848.11,Basic Plan,completed,Google_Search,Central,desktop
TXN_978050,USR_01067,2023-01-21,814.47,One-Time Purchase,completed,Email,Central,mobile
TXN_945993,USR_01067,2023-02-22,1507.54,Pro Plan,failed,Email,Central,tablet
TXN_986611,USR_01068,2023-01-23,9326.83,Enterprise Plan,refunded,Email,South,desktop
TXN_690107,USR_01069,2023-12-25,1697.0,Pro Plan,refunded,Google_Search,North,mobile
TXN_827514,USR_01069,2024-02-11,395.53,One-Time Purchase,refunded,Google_Search,North,desktop
TXN_170190,USR_01070,2023-08-03,2918.22,One-Time Purchase,completed,Organic,North,mobile
TXN_355047,USR_01070,2023-08-28,7372.13,Enterprise Plan,refunded,Organic,North,mobile
TXN_306063,USR_01070,2023-09-24,784.21,Basic Plan,failed,Organic,North,desktop
TXN_343529,USR_01071,2023-05-15,843.49,One-Time Purchase,completed,Organic,North,mobile
TXN_634979,USR_01071,2023-06-13,351.61,One-Time Purchase,completed,Organic,North,mobile
TXN_435050,USR_01072,2023-05-17,9400.92,Enterprise Plan,completed,TikTok,Central,mobile
TXN_280793,USR_01073,2023-09-03,2549.05,One-Time Purchase,completed,Meta_Facebook,South,desktop
TXN_600892,USR_01074,2023-10-05,2790.78,Pro Plan,completed,Google_Search,South,tablet
TXN_144993,USR_01075,2023-05-07,7030.96,Enterprise Plan,completed,Organic,East,desktop
TXN_977000,USR_01075,2023-06-21,6952.88,Enterprise Plan,refunded,Organic,East,mobile
TXN_553762,USR_01076,2023-09-18,7484.67,Enterprise Plan,completed,Organic,South,tablet
TXN_910463,USR_01076,2023-10-09,851.24,Basic Plan,completed,Organic,South,tablet
TXN_946003,USR_01076,2023-10-31,1618.92,One-Time Purchase,failed,Organic,South,desktop
TXN_718199,USR_01077,2023-11-06,2113.64,One-Time Purchase,failed,Email,East,tablet
TXN_613462,USR_01078,2023-11-06,1883.25,One-Time Purchase,failed,TikTok,Central,desktop
TXN_384427,USR_01078,2023-12-30,624.8,Basic Plan,completed,TikTok,Central,desktop
TXN_965846,USR_01079,2023-06-10,9860.7,Enterprise Plan,completed,Email,South,desktop
TXN_941214,USR_01080,2023-05-23,2651.47,Pro Plan,completed,Email,Central,tablet
TXN_436742,USR_01080,2023-06-30,8562.11,Enterprise Plan,refunded,Email,Central,mobile
TXN_970726,USR_01081,2023-03-30,2396.2,Pro Plan,failed,Google_Search,East,desktop
TXN_581379,USR_01082,2023-09-12,3669.09,One-Time Purchase,refunded,Email,South,tablet
TXN_952612,USR_01082,2023-10-23,625.27,Basic Plan,completed,Email,South,tablet
TXN_619103,USR_01082,2023-12-07,2716.99,Pro Plan,completed,Email,South,desktop
TXN_758623,USR_01083,2023-05-22,1897.55,Pro Plan,completed,TikTok,Central,desktop
TXN_246514,USR_01083,2023-07-19,2117.36,One-Time Purchase,completed,TikTok,Central,mobile
TXN_390828,USR_01083,2023-08-15,519.52,Basic Plan,completed,TikTok,Central,mobile
TXN_162788,USR_01084,2023-03-07,944.66,Basic Plan,refunded,Google_Search,West,mobile
TXN_341684,USR_01084,2023-04-03,6419.94,Enterprise Plan,completed,Google_Search,West,mobile
TXN_432102,USR_01085,2023-05-17,1533.43,Pro Plan,refunded,TikTok,East,mobile
TXN_743964,USR_01086,2023-07-16,1635.77,Pro Plan,failed,Meta_Facebook,Central,desktop
TXN_739219,USR_01087,2023-09-06,1337.58,One-Time Purchase,completed,Google_Search,North,mobile
TXN_990859,USR_01088,2023-05-24,7174.97,Enterprise Plan,refunded,Google_Search,North,desktop
TXN_847031,USR_01088,2023-07-11,922.64,Basic Plan,completed,Google_Search,North,desktop
TXN_124145,USR_01088,2023-08-28,4296.76,One-Time Purchase,completed,Google_Search,North,tablet
TXN_458915,USR_01088,2023-10-04,2351.26,One-Time Purchase,refunded,Google_Search,North,desktop
TXN_251535,USR_01089,2023-01-11,3149.8,One-Time Purchase,completed,Organic,Central,tablet
TXN_524780,USR_01090,2023-12-24,1825.89,Pro Plan,completed,Organic,South,desktop
TXN_355928,USR_01091,2023-04-29,842.25,Basic Plan,refunded,Organic,Central,tablet
TXN_476984,USR_01091,2023-05-23,693.43,Basic Plan,completed,Organic,Central,desktop
TXN_484402,USR_01092,2023-08-17,6740.15,Enterprise Plan,completed,Organic,North,desktop
TXN_642291,USR_01092,2023-10-06,2779.47,Pro Plan,failed,Organic,North,tablet
TXN_196864,USR_01093,2023-01-19,1633.96,Pro Plan,completed,Organic,East,tablet
TXN_575110,USR_01094,2023-12-23,761.63,Basic Plan,completed,TikTok,North,mobile
TXN_340216,USR_01094,2024-01-30,1608.01,One-Time Purchase,completed,TikTok,North,desktop
TXN_751107,USR_01094,2024-03-09,614.91,Basic Plan,completed,TikTok,North,mobile
TXN_118016,USR_01095,2023-04-01,4505.13,One-Time Purchase,completed,Email,Central,mobile
TXN_897819,USR_01096,2023-02-04,888.53,Basic Plan,refunded,Google_Search,East,desktop
TXN_441288,USR_01096,2023-03-07,1867.47,Pro Plan,completed,Google_Search,East,mobile
TXN_591852,USR_01097,2023-01-11,933.26,One-Time Purchase,completed,TikTok,Central,mobile
TXN_283652,USR_01098,2023-03-09,7311.03,Enterprise Plan,completed,Meta_Facebook,Central,tablet
TXN_583155,USR_01099,2023-03-24,937.75,One-Time Purchase,completed,TikTok,North,tablet
TXN_471128,USR_01100,2023-07-22,4820.89,One-Time Purchase,refunded,TikTok,Central,tablet
TXN_232372,USR_01101,2023-07-27,2253.73,Pro Plan,completed,Email,Central,mobile
TXN_733754,USR_01101,2023-08-29,9208.73,Enterprise Plan,completed,Email,Central,desktop
TXN_308355,USR_01101,2023-10-12,5118.38,Enterprise Plan,completed,Email,Central,mobile
TXN_117173,USR_01102,2023-11-23,6980.8,Enterprise Plan,completed,Meta_Facebook,West,mobile
TXN_489616,USR_01102,2024-01-10,2490.84,One-Time Purchase,completed,Meta_Facebook,West,mobile
TXN_771112,USR_01102,2024-02-28,621.68,Basic Plan,completed,Meta_Facebook,West,mobile
TXN_554434,USR_01103,2023-06-01,4573.14,One-Time Purchase,failed,Email,North,mobile
TXN_171046,USR_01103,2023-07-29,489.46,One-Time Purchase,completed,Email,North,desktop
TXN_253028,USR_01103,2023-09-08,1515.58,Pro Plan,completed,Email,North,tablet
TXN_646403,USR_01103,2023-11-02,753.75,Basic Plan,failed,Email,North,desktop
TXN_940144,USR_01104,2023-06-21,6423.64,Enterprise Plan,completed,TikTok,West,tablet
TXN_900734,USR_01104,2023-08-17,3863.91,One-Time Purchase,completed,TikTok,West,tablet
TXN_446189,USR_01105,2023-10-08,2898.42,Pro Plan,completed,TikTok,Central,tablet
TXN_389155,USR_01106,2023-11-22,1638.78,Pro Plan,completed,Email,South,desktop
TXN_303941,USR_01106,2023-12-26,5059.57,Enterprise Plan,completed,Email,South,desktop
TXN_367541,USR_01106,2024-02-20,2139.37,Pro Plan,refunded,Email,South,mobile
TXN_329737,USR_01107,2023-01-01,8635.19,Enterprise Plan,completed,Google_Search,South,desktop
TXN_746759,USR_01108,2023-03-26,4113.94,One-Time Purchase,completed,Organic,North,tablet
TXN_815084,USR_01109,2023-05-13,7632.55,Enterprise Plan,failed,TikTok,Central,tablet
TXN_337186,USR_01109,2023-07-09,9029.94,Enterprise Plan,completed,TikTok,Central,mobile
TXN_414931,USR_01110,2023-06-18,540.05,One-Time Purchase,refunded,TikTok,East,desktop
TXN_831257,USR_01111,2023-10-12,4553.32,One-Time Purchase,completed,Meta_Facebook,South,tablet
TXN_413612,USR_01111,2023-12-03,2269.67,One-Time Purchase,completed,Meta_Facebook,South,mobile
TXN_169542,USR_01111,2024-01-07,4756.91,One-Time Purchase,failed,Meta_Facebook,South,desktop
TXN_223969,USR_01112,2023-08-10,665.89,Basic Plan,completed,Meta_Facebook,West,desktop
TXN_717006,USR_01112,2023-09-14,4659.83,One-Time Purchase,completed,Meta_Facebook,West,mobile
TXN_722273,USR_01113,2023-05-01,5794.96,Enterprise Plan,completed,Email,South,desktop
TXN_257334,USR_01113,2023-05-26,897.1,Basic Plan,completed,Email,South,tablet
TXN_405579,USR_01114,2023-02-17,1133.59,One-Time Purchase,completed,Meta_Facebook,North,desktop
TXN_446178,USR_01115,2023-12-14,581.61,Basic Plan,completed,Email,Central,mobile
TXN_964226,USR_01116,2023-02-12,2683.31,Pro Plan,completed,Google_Search,Central,desktop
TXN_245349,USR_01117,2023-02-25,914.9,Basic Plan,completed,Email,Central,mobile
TXN_397477,USR_01118,2023-05-14,3149.47,One-Time Purchase,failed,Meta_Facebook,Central,mobile
TXN_407917,USR_01119,2023-12-07,9757.52,Enterprise Plan,completed,Meta_Facebook,West,tablet
TXN_798619,USR_01119,2024-01-21,2690.39,Pro Plan,completed,Meta_Facebook,West,desktop
TXN_183312,USR_01119,2024-02-23,2553.85,Pro Plan,completed,Meta_Facebook,West,mobile
TXN_907788,USR_01120,2023-03-17,2583.15,Pro Plan,completed,Google_Search,West,desktop
TXN_596215,USR_01121,2023-09-04,9686.18,Enterprise Plan,completed,Organic,West,tablet
TXN_151288,USR_01121,2023-09-26,1199.0,One-Time Purchase,completed,Organic,West,mobile
TXN_921794,USR_01122,2023-05-10,3393.15,One-Time Purchase,completed,Organic,South,tablet
TXN_542864,USR_01122,2023-06-19,8725.41,Enterprise Plan,failed,Organic,South,tablet
TXN_450807,USR_01123,2023-10-18,7078.01,Enterprise Plan,completed,Meta_Facebook,North,mobile
TXN_289281,USR_01124,2023-05-03,9535.53,Enterprise Plan,failed,TikTok,Central,desktop
TXN_909047,USR_01125,2023-11-20,5012.69,Enterprise Plan,completed,Email,East,tablet
TXN_880195,USR_01125,2023-12-22,8400.78,Enterprise Plan,failed,Email,East,tablet
TXN_939153,USR_01126,2023-09-28,3916.65,One-Time Purchase,failed,TikTok,Central,mobile
TXN_527123,USR_01127,2023-10-30,641.24,Basic Plan,completed,TikTok,East,tablet
TXN_333727,USR_01128,2023-02-02,2883.63,Pro Plan,refunded,Organic,West,desktop
TXN_707716,USR_01128,2023-03-10,907.37,Basic Plan,failed,Organic,West,desktop
TXN_350588,USR_01128,2023-04-24,1559.82,Pro Plan,completed,Organic,West,desktop
TXN_933229,USR_01129,2023-02-08,749.88,Basic Plan,failed,Email,Central,tablet
TXN_507923,USR_01130,2023-12-06,8897.37,Enterprise Plan,completed,Google_Search,West,tablet
TXN_183547,USR_01130,2024-01-16,1520.32,Pro Plan,completed,Google_Search,West,desktop
TXN_369581,USR_01131,2023-01-11,2485.19,Pro Plan,failed,Google_Search,South,desktop
TXN_825150,USR_01132,2023-04-15,6546.46,Enterprise Plan,refunded,Meta_Facebook,East,tablet
TXN_351187,USR_01132,2023-06-14,2808.83,Pro Plan,completed,Meta_Facebook,East,mobile
TXN_587899,USR_01133,2023-05-19,5606.2,Enterprise Plan,refunded,Meta_Facebook,North,tablet
TXN_927326,USR_01133,2023-06-15,8926.49,Enterprise Plan,completed,Meta_Facebook,North,mobile
TXN_860548,USR_01133,2023-07-27,2316.96,Pro Plan,completed,Meta_Facebook,North,mobile
TXN_660788,USR_01134,2023-02-14,5800.7,Enterprise Plan,failed,Google_Search,South,mobile
TXN_208600,USR_01135,2023-11-20,4024.53,One-Time Purchase,completed,Email,North,tablet
TXN_911035,USR_01135,2024-01-04,2430.61,Pro Plan,completed,Email,North,tablet
TXN_308785,USR_01136,2023-04-27,1813.41,One-Time Purchase,completed,Organic,Central,mobile
TXN_796862,USR_01136,2023-05-19,784.47,Basic Plan,completed,Organic,Central,desktop
TXN_645798,USR_01137,2023-01-04,2763.53,Pro Plan,refunded,Email,West,tablet
TXN_924334,USR_01138,2023-08-31,811.47,Basic Plan,completed,Organic,Central,tablet
TXN_157580,USR_01138,2023-10-10,1678.22,One-Time Purchase,completed,Organic,Central,desktop
TXN_481456,USR_01139,2023-07-14,4911.16,One-Time Purchase,refunded,Meta_Facebook,East,mobile
TXN_399006,USR_01139,2023-09-03,7033.35,Enterprise Plan,completed,Meta_Facebook,East,desktop
TXN_905305,USR_01140,2023-03-12,5565.87,Enterprise Plan,completed,TikTok,Central,desktop
TXN_982342,USR_01141,2023-04-04,1572.62,Pro Plan,completed,TikTok,South,tablet
TXN_888845,USR_01142,2023-02-10,5501.18,Enterprise Plan,completed,TikTok,Central,mobile
TXN_716881,USR_01143,2023-08-04,567.45,Basic Plan,completed,Google_Search,East,mobile
TXN_688450,USR_01144,2023-01-22,631.14,Basic Plan,refunded,Organic,East,mobile
TXN_834734,USR_01144,2023-02-16,2471.73,Pro Plan,refunded,Organic,East,mobile
TXN_814511,USR_01145,2023-08-29,2983.47,Pro Plan,completed,Meta_Facebook,South,tablet
TXN_799276,USR_01146,2023-04-07,713.86,Basic Plan,refunded,Organic,Central,desktop
TXN_382444,USR_01147,2023-05-30,4579.51,One-Time Purchase,completed,Email,South,mobile
TXN_719433,USR_01148,2023-03-05,987.91,Basic Plan,completed,Organic,East,mobile
TXN_342069,USR_01149,2023-10-23,1697.67,Pro Plan,completed,Meta_Facebook,Central,mobile
TXN_102954,USR_01150,2023-12-17,9796.0,Enterprise Plan,refunded,Organic,South,tablet
TXN_254127,USR_01151,2023-12-23,6030.67,Enterprise Plan,completed,Google_Search,West,tablet
TXN_253003,USR_01152,2023-06-16,3415.66,One-Time Purchase,failed,Organic,West,mobile
TXN_558700,USR_01152,2023-07-30,2233.87,Pro Plan,completed,Organic,West,mobile
TXN_884674,USR_01152,2023-09-04,1044.44,One-Time Purchase,completed,Organic,West,desktop
TXN_247532,USR_01152,2023-10-27,817.96,One-Time Purchase,completed,Organic,West,desktop
TXN_168466,USR_01152,2023-12-03,735.62,Basic Plan,refunded,Organic,West,tablet
TXN_980245,USR_01153,2023-08-21,1243.34,One-Time Purchase,completed,Email,East,desktop
TXN_117978,USR_01153,2023-10-04,1335.66,One-Time Purchase,completed,Email,East,mobile
TXN_367188,USR_01154,2023-10-10,8605.21,Enterprise Plan,refunded,TikTok,South,tablet
TXN_166026,USR_01154,2023-11-05,8731.01,Enterprise Plan,completed,TikTok,South,tablet
TXN_682964,USR_01155,2023-02-24,2635.61,Pro Plan,failed,Meta_Facebook,East,tablet
TXN_905823,USR_01156,2023-09-29,2936.93,Pro Plan,completed,Meta_Facebook,West,tablet
TXN_213735,USR_01157,2023-10-11,739.51,Basic Plan,completed,Organic,Central,tablet
TXN_692671,USR_01158,2023-08-06,3447.23,One-Time Purchase,refunded,Email,East,tablet
TXN_440488,USR_01158,2023-09-17,3234.71,One-Time Purchase,completed,Email,East,mobile
TXN_338632,USR_01158,2023-10-28,2297.73,Pro Plan,completed,Email,East,desktop
TXN_342540,USR_01158,2023-12-22,550.6,Basic Plan,completed,Email,East,desktop
TXN_562716,USR_01159,2023-01-23,550.31,Basic Plan,refunded,Meta_Facebook,West,tablet
TXN_138394,USR_01159,2023-02-20,1826.71,Pro Plan,completed,Meta_Facebook,West,desktop
TXN_741491,USR_01160,2023-07-29,1639.22,Pro Plan,completed,Google_Search,East,mobile
TXN_275151,USR_01161,2023-11-03,3537.28,One-Time Purchase,refunded,TikTok,South,tablet
TXN_193019,USR_01162,2023-12-23,4470.1,One-Time Purchase,completed,Google_Search,West,tablet
TXN_465909,USR_01162,2024-02-18,4999.46,Enterprise Plan,failed,Google_Search,West,desktop
TXN_345597,USR_01163,2023-03-26,5961.72,Enterprise Plan,completed,Google_Search,North,tablet
TXN_164251,USR_01164,2023-01-24,1697.94,Pro Plan,completed,Meta_Facebook,South,tablet
TXN_859233,USR_01164,2023-03-13,1546.24,Pro Plan,failed,Meta_Facebook,South,mobile
TXN_279699,USR_01165,2023-06-03,2209.6,Pro Plan,completed,Organic,South,desktop
