transaction_id,user_id,purchase_date,amount_inr,product,status,acquisition_channel,region,device,cohort_month,month
TXN_353580,USR_01059,2023-10-29,846.47,Basic Plan,completed,Meta_Facebook,Central,desktop,2023-07,2023-10
TXN_317146,USR_01060,2023-10-05,514.55,Basic Plan,completed,Google_Search,South,mobile,2023-10,2023-10
TXN_474880,USR_01061,2023-12-15,4768.76,One-Time Purchase,completed,Google_Search,North,tablet,2023-12,2023-12
TXN_318573,USR_01061,2024-01-29,6714.85,Enterprise Plan,completed,Google_Search,North,desktop,2023-12,2024-01
TXN_435158,USR_01062,2023-09-02,4890.96,One-Time Purchase,completed,TikTok,Central,desktop,2023-09,2023-09
TXN_186994,USR_01064,2023-07-14,1484.13,One-Time Purchase,completed,Google_Search,West,mobile,2023-07,2023-07
TXN_679470,USR_01065,2023-08-21,460.41,One-Time Purchase,completed,Organic,East,tablet,2023-08,2023-08
TXN_282366,USR_01066,2023-09-08,848.11,Basic Plan,completed,Google_Search,Central,desktop,2023-09,2023-09
TXN_978050,USR_01067,2023-01-21,814.47,One-Time Purchase,completed,Email,Central,mobile,2023-01,2023-01
TXN_170190,USR_01070,2023-08-03,2918.22,One-Time Purchase,completed,Organic,North,mobile,2023-08,2023-08
TXN_343529,USR_01071,2023-05-15,843.49,One-Time Purchase,completed,Organic,North,mobile,2023-05,2023-05
TXN_634979,USR_01071,2023-06-13,351.61,One-Time Purchase,completed,Organic,North,mobile,2023-05,2023-06
TXN_435050,USR_01072,2023-05-17,9400.92,Enterprise Plan,completed,TikTok,Central,mobile,2023-05,2023-05
TXN_280793,USR_01073,2023-09-03,2549.05,One-Time Purchase,completed,Meta_Facebook,South,desktop,2023-09,2023-09
TXN_600892,USR_01074,2023-10-05,2790.78,Pro Plan,completed,Google_Search,South,tablet,2023-10,2023-10
TXN_144993,USR_01075,2023-05-07,7030.96,Enterprise Plan,completed,Organic,East,desktop,2023-05,2023-05
TXN_553762,USR_01076,2023-09-18,7484.67,Enterprise Plan,completed,Organic,South,tablet,2023-09,2023-09
TXN_910463,USR_01076,2023-10-09,851.24,Basic Plan,completed,Organic,South,tablet,2023-09,2023-10
TXN_384427,USR_01078,2023-12-30,624.8,Basic Plan,completed,TikTok,Central,desktop,2023-12,2023-12
TXN_965846,USR_01079,2023-06-10,9860.7,Enterprise Plan,completed,Email,South,desktop,2023-06,2023-06
TXN_941214,USR_01080,2023-05-23,2651.47,Pro Plan,completed,Email,Central,tablet,2023-05,2023-05
TXN_952612,USR_01082,2023-10-23,625.27,Basic Plan,completed,Email,South,tablet,2023-10,2023-10
TXN_619103,USR_01082,2023-12-07,2716.99,Pro Plan,completed,Email,South,desktop,2023-10,2023-12
TXN_758623,USR_01083,2023-05-22,1897.55,Pro Plan,completed,TikTok,Central,desktop,2023-05,2023-05
TXN_246514,USR_01083,2023-07-19,2117.36,One-Time Purchase,completed,TikTok,Central,mobile,2023-05,2023-07
TXN_390828,USR_01083,2023-08-15,519.52,Basic Plan,completed,TikTok,Central,mobile,2023-05,2023-08
TXN_341684,USR_01084,2023-04-03,6419.94,Enterprise Plan,completed,Google_Search,West,mobile,2023-04,2023-04
TXN_739219,USR_01087,2023-09-06,1337.58,One-Time Purchase,completed,Google_Search,North,mobile,2023-09,2023-09
TXN_847031,USR_01088,2023-07-11,922.64,Basic Plan,completed,Google_Search,North,desktop,2023-07,2023-07
TXN_124145,USR_01088,2023-08-28,4296.76,One-Time Purchase,completed,Google_Search,North,tablet,2023-07,2023-08
TXN_251535,USR_01089,2023-01-11,3149.8,One-Time Purchase,completed,Organic,Central,tablet,2023-01,2023-01
TXN_524780,USR_01090,2023-12-24,1825.89,Pro Plan,completed,Organic,South,desktop,2023-12,2023-12
TXN_476984,USR_01091,2023-05-23,693.43,Basic Plan,completed,Organic,Central,desktop,2023-05,2023-05
TXN_484402,USR_01092,2023-08-17,6740.15,Enterprise Plan,completed,Organic,North,desktop,2023-08,2023-08
TXN_196864,USR_01093,2023-01-19,1633.96,Pro Plan,completed,Organic,East,tablet,2023-01,2023-01
TXN_575110,USR_01094,2023-12-23,761.63,Basic Plan,completed,TikTok,North,mobile,2023-12,2023-12
TXN_340216,USR_01094,2024-01-30,1608.01,One-Time Purchase,completed,TikTok,North,desktop,2023-12,2024-01
TXN_751107,USR_01094,2024-03-09,614.91,Basic Plan,completed,TikTok,North,mobile,2023-12,2024-03
TXN_118016,USR_01095,2023-04-01,4505.13,One-Time Purchase,completed,Email,Central,mobile,2023-04,2023-04
TXN_441288,USR_01096,2023-03-07,1867.47,Pro Plan,completed,Google_Search,East,mobile,2023-03,2023-03
TXN_591852,USR_01097,2023-01-11,933.26,One-Time Purchase,completed,TikTok,Central,mobile,2023-01,2023-01
TXN_283652,USR_01098,2023-03-09,7311.03,Enterprise Plan,completed,Meta_Facebook,Central,tablet,2023-03,2023-03
TXN_583155,USR_01099,2023-03-24,937.75,One-Time Purchase,completed,TikTok,North,tablet,2023-03,2023-03
TXN_232372,USR_01101,2023-07-27,2253.73,Pro Plan,completed,Email,Central,mobile,2023-07,2023-07
TXN_733754,USR_01101,2023-08-29,9208.73,Enterprise Plan,completed,Email,Central,desktop,2023-07,2023-08
TXN_308355,USR_01101,2023-10-12,5118.38,Enterprise Plan,completed,Email,Central,mobile,2023-07,2023-10
TXN_117173,USR_01102,2023-11-23,6980.8,Enterprise Plan,completed,Meta_Facebook,West,mobile,2023-11,2023-11
TXN_489616,USR_01102,2024-01-10,2490.84,One-Time Purchase,completed,Meta_Facebook,West,mobile,2023-11,2024-01
TXN_771112,USR_01102,2024-02-28,621.68,Basic Plan,completed,Meta_Facebook,West,mobile,2023-11,2024-02
TXN_171046,USR_01103,2023-07-29,489.46,One-Time Purchase,completed,Email,North,desktop,2023-07,2023-07
TXN_253028,USR_01103,2023-09-08,1515.58,Pro Plan,completed,Email,North,tablet,2023-07,2023-09
TXN_940144,USR_01104,2023-06-21,6423.64,Enterprise Plan,completed,TikTok,West,tablet,2023-06,2023-06
TXN_900734,USR_01104,2023-08-17,3863.91,One-Time Purchase,completed,TikTok,West,tablet,2023-06,2023-08
TXN_446189,USR_01105,2023-10-08,2898.42,Pro Plan,completed,TikTok,Central,tablet,2023-10,2023-10
TXN_389155,USR_01106,2023-11-22,1638.78,Pro Plan,completed,Email,South,desktop,2023-11,2023-11
TXN_303941,USR_01106,2023-12-26,5059.57,Enterprise Plan,completed,Email,South,desktop,2023-11,2023-12
TXN_329737,USR_01107,2023-01-01,8635.19,Enterprise Plan,completed,Google_Search,South,desktop,2023-01,2023-01
TXN_746759,USR_01108,2023-03-26,4113.94,One-Time Purchase,completed,Organic,North,tablet,2023-03,2023-03
TXN_337186,USR_01109,2023-07-09,9029.94,Enterprise Plan,completed,TikTok,Central,mobile,2023-07,2023-07
TXN_831257,USR_01111,2023-10-12,4553.32,One-Time Purchase,completed,Meta_Facebook,South,tablet,2023-10,2023-10
TXN_413612,USR_01111,2023-12-03,2269.67,One-Time Purchase,completed,Meta_Facebook,South,mobile,2023-10,2023-12
TXN_223969,USR_01112,2023-08-10,665.89,Basic Plan,completed,Meta_Facebook,West,desktop,2023-08,2023-08
TXN_717006,USR_01112,2023-09-14,4659.83,One-Time Purchase,completed,Meta_Facebook,West,mobile,2023-08,2023-09
TXN_722273,USR_01113,2023-05-01,5794.96,Enterprise Plan,completed,Email,South,desktop,2023-05,2023-05
TXN_257334,USR_01113,2023-05-26,897.1,Basic Plan,completed,Email,South,tablet,2023-05,2023-05
TXN_405579,USR_01114,2023-02-17,1133.59,One-Time Purchase,completed,Meta_Facebook,North,desktop,2023-02,2023-02
TXN_446178,USR_01115,2023-12-14,581.61,Basic Plan,completed,Email,Central,mobile,2023-12,2023-12
TXN_964226,USR_01116,2023-02-12,2683.31,Pro Plan,completed,Google_Search,Central,desktop,2023-02,2023-02
TXN_245349,USR_01117,2023-02-25,914.9,Basic Plan,completed,Email,Central,mobile,2023-02,2023-02
TXN_407917,USR_01119,2023-12-07,9757.52,Enterprise Plan,completed,Meta_Facebook,West,tablet,2023-12,2023-12
TXN_798619,USR_01119,2024-01-21,2690.39,Pro Plan,completed,Meta_Facebook,West,desktop,2023-12,2024-01
TXN_183312,USR_01119,2024-02-23,2553.85,Pro Plan,completed,Meta_Facebook,West,mobile,2023-12,2024-02
TXN_907788,USR_01120,2023-03-17,2583.15,Pro Plan,completed,Google_Search,West,desktop,2023-03,2023-03
TXN_596215,USR_01121,2023-09-04,9686.18,Enterprise Plan,completed,Organic,West,tablet,2023-09,2023-09
TXN_151288,USR_01121,2023-09-26,1199.0,One-Time Purchase,completed,Organic,West,mobile,2023-09,2023-09
TXN_921794,USR_01122,2023-05-10,3393.15,One-Time Purchase,completed,Organic,South,tablet,2023-05,2023-05
TXN_450807,USR_01123,2023-10-18,7078.01,Enterprise Plan,completed,Meta_Facebook,North,mobile,2023-10,2023-10
TXN_909047,USR_01125,2023-11-20,5012.69,Enterprise Plan,completed,Email,East,tablet,2023-11,2023-11
TXN_527123,USR_01127,2023-10-30,641.24,Basic Plan,completed,TikTok,East,tablet,2023-10,2023-10
TXN_350588,USR_01128,2023-04-24,1559.82,Pro Plan,completed,Organic,West,desktop,2023-04,2023-04
TXN_507923,USR_01130,2023-12-06,8897.37,Enterprise Plan,completed,Google_Search,West,tablet,2023-12,2023-12
TXN_183547,USR_01130,2024-01-16,1520.32,Pro Plan,completed,Google_Search,West,desktop,2023-12,2024-01
TXN_351187,USR_01132,2023-06-14,2808.83,Pro Plan,completed,Meta_Facebook,East,mobile,2023-06,2023-06
TXN_927326,USR_01133,2023-06-15,8926.49,Enterprise Plan,completed,Meta_Facebook,North,mobile,2023-06,2023-06
TXN_860548,USR_01133,2023-07-27,2316.96,Pro Plan,completed,Meta_Facebook,North,mobile,2023-06,2023-07
TXN_208600,USR_01135,2023-11-20,4024.53,One-Time Purchase,completed,Email,North,tablet,2023-11,2023-11
TXN_911035,USR_01135,2024-01-04,2430.61,Pro Plan,completed,Email,North,tablet,2023-11,2024-01
TXN_308785,USR_01136,2023-04-27,1813.41,One-Time Purchase,completed,Organic,Central,mobile,2023-04,2023-04
TXN_796862,USR_01136,2023-05-19,784.47,Basic Plan,completed,Organic,Central,desktop,2023-04,2023-05
TXN_924334,USR_01138,2023-08-31,811.47,Basic Plan,completed,Organic,Central,tablet,2023-08,2023-08
TXN_157580,USR_01138,2023-10-10,1678.22,One-Time Purchase,completed,Organic,Central,desktop,2023-08,2023-10
TXN_399006,USR_01139,2023-09-03,7033.35,Enterprise Plan,completed,Meta_Facebook,East,desktop,2023-09,2023-09
TXN_905305,USR_01140,2023-03-12,5565.87,Enterprise Plan,completed,TikTok,Central,desktop,2023-03,2023-03
TXN_982342,USR_01141,2023-04-04,1572.62,Pro Plan,completed,TikTok,South,tablet,2023-04,2023-04
TXN_888845,USR_01142,2023-02-10,5501.18,Enterprise Plan,completed,TikTok,Central,mobile,2023-02,2023-02
TXN_716881,USR_01143,2023-08-04,567.45,Basic Plan,completed,Google_Search,East,mobile,2023-08,2023-08
TXN_814511,USR_01145,2023-08-29,2983.47,Pro Plan,completed,Meta_Facebook,South,tablet,2023-08,2023-08
TXN_382444,USR_01147,2023-05-30,4579.51,One-Time Purchase,completed,Email,South,mobile,2023-05,2023-05
TXN_719433,USR_01148,2023-03-05,987.91,Basic Plan,completed,Organic,East,mobile,2023-03,2023-03
TXN_342069,USR_01149,2023-10-23,1697.67,Pro Plan,completed,Meta_Facebook,Central,mobile,2023-10,2023-10
TXN_254127,USR_01151,2023-12-23,6030.67,Enterprise Plan,completed,Google_Search,West,tablet,2023-12,2023-12
TXN_558700,USR_01152,2023-07-30,2233.87,Pro Plan,completed,Organic,West,mobile,2023-07,2023-07
TXN_884674,USR_01152,2023-09-04,1044.44,One-Time Purchase,completed,Organic,West,desktop,2023-07,2023-09
TXN_247532,USR_01152,2023-10-27,817.96,One-Time Purchase,completed,Organic,West,desktop,2023-07,2023-10
TXN_980245,USR_01153,2023-08-21,1243.34,One-Time Purchase,completed,Email,East,desktop,2023-08,2023-08
TXN_117978,USR_01153,2023-10-04,1335.66,One-Time Purchase,completed,Email,East,mobile,2023-08,2023-10
TXN_166026,USR_01154,2023-11-05,8731.01,Enterprise Plan,completed,TikTok,South,tablet,2023-11,2023-11
TXN_905823,USR_01156,2023-09-29,2936.93,Pro Plan,completed,Meta_Facebook,West,tablet,2023-09,2023-09
TXN_213735,USR_01157,2023-10-11,739.51,Basic Plan,completed,Organic,Central,tablet,2023-10,2023-10
TXN_440488,USR_01158,2023-09-17,3234.71,One-Time Purchase,completed,Email,East,mobile,2023-09,2023-09
TXN_338632,USR_01158,2023-10-28,2297.73,Pro Plan,completed,Email,East,desktop,2023-09,2023-10
TXN_342540,USR_01158,2023-12-22,550.6,Basic Plan,completed,Email,East,desktop,2023-09,2023-12
TXN_138394,USR_01159,2023-02-20,1826.71,Pro Plan,completed,Meta_Facebook,West,desktop,2023-02,2023-02
TXN_741491,USR_01160,2023-07-29,1639.22,Pro Plan,completed,Google_Search,East,mobile,2023-07,2023-07
TXN_193019,USR_01162,2023-12-23,4470.1,One-Time Purchase,completed,Google_Search,West,tablet,2023-12,2023-12
TXN_345597,USR_01163,2023-03-26,5961.72,Enterprise Plan,completed,Google_Search,North,tablet,2023-03,2023-03
TXN_164251,USR_01164,2023-01-24,1697.94,Pro Plan,completed,Meta_Facebook,South,tablet,2023-01,2023-01
TXN_279699,USR_01165,2023-06-03,2209.6,Pro Plan,completed,Organic,South,desktop,2023-06,2023-06
TXN_322072,USR_01165,2023-06-25,809.06,One-Time Purchase,completed,Organic,South,mobile,2023-06,2023-06
TXN_379068,USR_01166,2023-03-20,2548.53,Pro Plan,completed,Organic,North,tablet,2023-03,2023-03
TXN_305803,USR_01167,2024-03-15,2888.32,Pro Plan,completed,TikTok,Central,desktop,2024-03,2024-03
TXN_872804,USR_01168,2023-10-02,2850.25,Pro Plan,completed,Organic,North,tablet,2023-10,2023-10
TXN_665209,USR_01169,2023-02-27,1578.25,Pro Plan,completed,TikTok,West,mobile,2023-02,2023-02
TXN_832719,USR_01170,2023-03-06,1708.57,Pro Plan,completed,Email,Central,tablet,2023-03,2023-03
TXN_131415,USR_01171,2023-03-27,9962.76,Enterprise Plan,completed,TikTok,South,mobile,2023-03,2023-03
TXN_560302,USR_01172,2024-02-02,2220.17,Pro Plan,completed,Google_Search,North,tablet,2024-02,2024-02
TXN_497457,USR_01173,2023-11-28,2981.6,Pro Plan,completed,Email,North,tablet,2023-11,2023-11
TXN_625772,USR_01175,2023-10-04,574.29,Basic Plan,completed,Organic,East,tablet,2023-10,2023-10
TXN_590012,USR_01175,2023-10-26,488.8,One-Time Purchase,completed,Organic,East,mobile,2023-10,2023-10
TXN_479025,USR_01176,2023-01-02,8182.34,Enterprise Plan,completed,Email,South,tablet,2023-01,2023-01
TXN_487518,USR_01176,2023-04-11,7557.41,Enterprise Plan,completed,Email,South,tablet,2023-01,2023-04
TXN_526489,USR_01177,2023-03-29,811.51,Basic Plan,completed,TikTok,West,mobile,2023-03,2023-03
TXN_909884,USR_01178,2023-05-04,8931.62,Enterprise Plan,completed,Organic,Central,tablet,2023-05,2023-05
TXN_228356,USR_01179,2023-09-27,632.91,Basic Plan,completed,Meta_Facebook,South,desktop,2023-09,2023-09
TXN_998572,USR_01180,2023-03-05,8126.89,Enterprise Plan,completed,TikTok,Central,tablet,2023-03,2023-03
TXN_853067,USR_01181,2023-04-01,2272.5,Pro Plan,completed,TikTok,West,mobile,2023-04,2023-04
TXN_749146,USR_01182,2023-07-24,569.75,Basic Plan,completed,Email,South,tablet,2023-07,2023-07
TXN_540191,USR_01183,2023-09-25,5791.96,Enterprise Plan,completed,TikTok,East,tablet,2023-09,2023-09
TXN_916101,USR_01183,2023-10-23,1304.21,One-Time Purchase,completed,TikTok,East,desktop,2023-09,2023-10
TXN_894462,USR_01184,2023-01-21,2031.01,Pro Plan,completed,Organic,East,desktop,2023-01,2023-01
TXN_456443,USR_01184,2023-02-12,2580.69,Pro Plan,completed,Organic,East,tablet,2023-01,2023-02
TXN_495597,USR_01184,2023-03-15,833.33,Basic Plan,completed,Organic,East,desktop,2023-01,2023-03
TXN_353171,USR_01185,2023-05-29,2595.17,Pro Plan,completed,TikTok,Central,tablet,2023-05,2023-05
TXN_588303,USR_01186,2023-12-24,6656.76,Enterprise Plan,completed,TikTok,Central,tablet,2023-12,2023-12
TXN_319086,USR_01187,2023-06-24,6193.09,Enterprise Plan,completed,Google_Search,East,desktop,2023-06,2023-06
TXN_945891,USR_01188,2023-04-10,696.36,Basic Plan,completed,TikTok,East,mobile,2023-04,2023-04
TXN_761518,USR_01188,2023-06-29,1860.64,Pro Plan,completed,TikTok,East,tablet,2023-04,2023-06
TXN_858498,USR_01189,2023-03-10,940.19,Basic Plan,completed,Organic,East,mobile,2023-03,2023-03
TXN_916455,USR_01191,2023-01-06,792.05,Basic Plan,completed,Meta_Facebook,South,desktop,2023-01,2023-01
TXN_595214,USR_01192,2023-02-27,2531.6,Pro Plan,completed,TikTok,South,tablet,2023-02,2023-02
TXN_103223,USR_01193,2023-12-26,979.18,Basic Plan,completed,Organic,East,tablet,2023-12,2023-12
TXN_179955,USR_01193,2024-01-28,5668.63,Enterprise Plan,completed,Organic,East,desktop,2023-12,2024-01
TXN_655628,USR_01193,2024-05-03,6128.22,Enterprise Plan,completed,Organic,East,desktop,2023-12,2024-05
TXN_326057,USR_01194,2023-10-28,2721.42,Pro Plan,completed,Meta_Facebook,West,tablet,2023-10,2023-10
TXN_451473,USR_01194,2023-12-25,619.07,Basic Plan,completed,Meta_Facebook,West,desktop,2023-10,2023-12
TXN_969880,USR_01194,2024-03-18,4720.14,One-Time Purchase,completed,Meta_Facebook,West,desktop,2023-10,2024-03
TXN_556519,USR_01195,2023-11-19,4696.28,One-Time Purchase,completed,Google_Search,East,tablet,2023-11,2023-11
TXN_547234,USR_01195,2023-12-11,557.26,Basic Plan,completed,Google_Search,East,mobile,2023-11,2023-12
TXN_557431,USR_01197,2023-05-11,2691.66,One-Time Purchase,completed,Email,East,tablet,2023-05,2023-05
TXN_918144,USR_01199,2023-01-21,895.91,Basic Plan,completed,Google_Search,South,mobile,2023-01,2023-01
TXN_573467,USR_01200,2023-04-19,550.24,Basic Plan,completed,Meta_Facebook,East,tablet,2023-04,2023-04
TXN_116539,USR_01201,2023-01-25,6427.82,Enterprise Plan,completed,TikTok,East,tablet,2023-01,2023-01
TXN_707418,USR_01203,2023-12-13,2301.9,Pro Plan,completed,Organic,North,desktop,2023-12,2023-12
TXN_408733,USR_01205,2023-04-10,2757.78,Pro Plan,completed,Meta_Facebook,South,mobile,2023-04,2023-04
TXN_773118,USR_01206,2023-08-31,3888.82,One-Time Purchase,completed,Meta_Facebook,West,desktop,2023-08,2023-08
TXN_527265,USR_01208,2023-09-24,9139.07,Enterprise Plan,completed,Meta_Facebook,Central,tablet,2023-09,2023-09
TXN_525964,USR_01209,2023-03-02,5148.7,Enterprise Plan,completed,Meta_Facebook,Central,tablet,2023-03,2023-03
TXN_198039,USR_01209,2023-04-13,2150.22,Pro Plan,completed,Meta_Facebook,Central,tablet,2023-03,2023-04
TXN_203025,USR_01210,2023-06-26,779.9,Basic Plan,completed,Organic,North,tablet,2023-06,2023-06
TXN_914972,USR_01211,2023-09-28,624.97,Basic Plan,completed,Email,Central,desktop,2023-09,2023-09
TXN_991041,USR_01211,2023-11-12,2380.42,Pro Plan,completed,Email,Central,tablet,2023-09,2023-11
TXN_185159,USR_01213,2023-07-19,2667.33,One-Time Purchase,completed,Google_Search,North,tablet,2023-07,2023-07
TXN_156962,USR_01214,2023-07-16,927.92,Basic Plan,completed,Google_Search,North,desktop,2023-07,2023-07
TXN_562054,USR_01215,2023-09-09,6349.61,Enterprise Plan,completed,Meta_Facebook,Central,desktop,2023-09,2023-09
TXN_246518,USR_01215,2023-11-06,1586.27,Pro Plan,completed,Meta_Facebook,Central,tablet,2023-09,2023-11
TXN_882094,USR_01216,2023-07-30,5096.31,Enterprise Plan,completed,Meta_Facebook,Central,desktop,2023-07,2023-07
TXN_343388,USR_01217,2023-08-21,1796.66,Pro Plan,completed,Google_Search,South,mobile,2023-08,2023-08
TXN_213994,USR_01218,2023-03-09,2016.11,Pro Plan,completed,Email,East,desktop,2023-03,2023-03
TXN_100487,USR_01219,2023-08-26,538.3,Basic Plan,completed,Google_Search,South,desktop,2023-08,2023-08
TXN_177946,USR_01220,2023-10-07,594.19,Basic Plan,completed,TikTok,East,tablet,2023-10,2023-10
TXN_957170,USR_01220,2024-01-09,1680.88,One-Time Purchase,completed,TikTok,East,mobile,2023-10,2024-01
TXN_815179,USR_01220,2024-02-25,617.25,Basic Plan,completed,TikTok,East,desktop,2023-10,2024-02
TXN_295714,USR_01221,2023-10-01,3435.2,One-Time Purchase,completed,Google_Search,South,mobile,2023-10,2023-10
TXN_644656,USR_01222,2023-11-24,813.13,Basic Plan,completed,Google_Search,West,desktop,2023-11,2023-11
TXN_962500,USR_01223,2023-06-24,2635.82,Pro Plan,completed,Organic,Central,tablet,2023-06,2023-06
TXN_700231,USR_01224,2023-09-21,436.04,One-Time Purchase,completed,Meta_Facebook,Central,desktop,2023-09,2023-09
TXN_575606,USR_01224,2023-10-12,2192.07,One-Time Purchase,completed,Meta_Facebook,Central,desktop,2023-09,2023-10
TXN_494387,USR_01225,2023-09-12,681.54,Basic Plan,completed,Meta_Facebook,West,tablet,2023-09,2023-09
TXN_868071,USR_01226,2023-06-21,7023.67,Enterprise Plan,completed,TikTok,West,mobile,2023-06,2023-06
TXN_891636,USR_01227,2023-03-31,7838.34,Enterprise Plan,completed,Google_Search,Central,tablet,2023-03,2023-03
TXN_266028,USR_01228,2023-10-01,8915.75,Enterprise Plan,completed,Email,South,mobile,2023-10,2023-10
TXN_779865,USR_01229,2023-01-18,7535.81,Enterprise Plan,completed,TikTok,South,mobile,2023-01,2023-01
TXN_756477,USR_01230,2023-06-22,640.78,Basic Plan,completed,TikTok,Central,tablet,2023-06,2023-06
TXN_196118,USR_01230,2023-08-13,846.64,Basic Plan,completed,TikTok,Central,desktop,2023-06,2023-08
TXN_665465,USR_01231,2023-04-02,2134.33,One-Time Purchase,completed,Meta_Facebook,Central,tablet,2023-04,2023-04
TXN_743851,USR_01231,2023-05-03,1591.03,One-Time Purchase,completed,Meta_Facebook,Central,mobile,2023-04,2023-05
TXN_435666,USR_01232,2023-10-16,2754.57,Pro Plan,completed,Organic,Central,tablet,2023-10,2023-10
TXN_486589,USR_01232,2024-02-02,2522.51,Pro Plan,completed,Organic,Central,mobile,2023-10,2024-02
TXN_993891,USR_01233,2024-01-02,2666.57,Pro Plan,completed,Email,West,desktop,2024-01,2024-01
TXN_305633,USR_01233,2024-02-08,2464.22,One-Time Purchase,completed,Email,West,mobile,2024-01,2024-02
TXN_183473,USR_01235,2023-04-24,7023.51,Enterprise Plan,completed,Meta_Facebook,Central,tablet,2023-04,2023-04
TXN_286540,USR_01235,2023-06-03,8611.1,Enterprise Plan,completed,Meta_Facebook,Central,desktop,2023-04,2023-06
TXN_828338,USR_01236,2023-07-19,4745.5,One-Time Purchase,completed,Meta_Facebook,Central,mobile,2023-07,2023-07
TXN_644142,USR_01236,2023-10-13,974.81,Basic Plan,completed,Meta_Facebook,Central,desktop,2023-07,2023-10
TXN_441045,USR_01240,2023-05-18,2090.8,Pro Plan,completed,Google_Search,North,desktop,2023-05,2023-05
TXN_864341,USR_01240,2023-07-06,6010.49,Enterprise Plan,completed,Google_Search,North,mobile,2023-05,2023-07
TXN_992924,USR_01241,2023-04-20,2697.21,Pro Plan,completed,Organic,West,desktop,2023-04,2023-04
TXN_830989,USR_01241,2023-05-12,9762.65,Enterprise Plan,completed,Organic,West,tablet,2023-04,2023-05
TXN_745627,USR_01242,2023-02-25,5885.62,Enterprise Plan,completed,Email,North,tablet,2023-02,2023-02
TXN_894573,USR_01243,2023-03-04,801.54,Basic Plan,completed,TikTok,Central,desktop,2023-03,2023-03
TXN_910471,USR_01244,2023-03-12,573.34,One-Time Purchase,completed,Email,Central,tablet,2023-03,2023-03
TXN_413157,USR_01244,2023-05-03,2831.9,One-Time Purchase,completed,Email,Central,mobile,2023-03,2023-05
TXN_481377,USR_01245,2023-06-22,8663.44,Enterprise Plan,completed,TikTok,East,desktop,2023-06,2023-06
TXN_490598,USR_01246,2023-01-14,576.97,Basic Plan,completed,Meta_Facebook,North,tablet,2023-01,2023-01
TXN_938139,USR_01247,2023-04-28,1695.69,Pro Plan,completed,TikTok,South,desktop,2023-04,2023-04
TXN_135430,USR_01247,2023-06-07,660.99,Basic Plan,completed,TikTok,South,tablet,2023-04,2023-06
TXN_992466,USR_01248,2023-04-15,640.95,Basic Plan,completed,Organic,Central,tablet,2023-04,2023-04
TXN_872848,USR_01251,2023-05-28,2560.35,Pro Plan,completed,Meta_Facebook,North,mobile,2023-05,2023-05
TXN_852400,USR_01253,2023-02-16,7446.69,Enterprise Plan,completed,TikTok,South,tablet,2023-02,2023-02
TXN_643876,USR_01253,2023-04-06,2649.4,Pro Plan,completed,TikTok,South,tablet,2023-02,2023-04
TXN_564412,USR_01256,2023-11-27,3530.17,One-Time Purchase,completed,Organic,South,tablet,2023-11,2023-11
TXN_704659,USR_01257,2023-12-02,5907.95,Enterprise Plan,completed,TikTok,South,tablet,2023-12,2023-12
TXN_789173,USR_01258,2023-11-11,865.4,Basic Plan,completed,Meta_Facebook,West,tablet,2023-11,2023-11
TXN_785055,USR_01259,2023-05-01,2844.06,Pro Plan,completed,TikTok,Central,desktop,2023-05,2023-05
TXN_859993,USR_01260,2023-10-04,7088.38,Enterprise Plan,completed,Meta_Facebook,East,tablet,2023-10,2023-10
TXN_698782,USR_01261,2023-09-10,6234.68,Enterprise Plan,completed,Meta_Facebook,South,desktop,2023-09,2023-09
TXN_158130,USR_01262,2023-12-10,2159.21,Pro Plan,completed,Organic,Central,desktop,2023-12,2023-12
TXN_378199,USR_01265,2023-07-23,1555.49,Pro Plan,completed,Google_Search,Central,tablet,2023-07,2023-07
TXN_311807,USR_01267,2023-07-02,898.35,Basic Plan,completed,Meta_Facebook,South,mobile,2023-07,2023-07
TXN_975753,USR_01268,2023-05-01,729.11,Basic Plan,completed,Organic,North,mobile,2023-05,2023-05
TXN_317312,USR_01272,2023-02-28,2596.63,Pro Plan,completed,Meta_Facebook,West,mobile,2023-02,2023-02
TXN_289485,USR_01273,2023-03-27,2191.67,One-Time Purchase,completed,Organic,West,mobile,2023-03,2023-03
TXN_753235,USR_01274,2023-01-17,4681.29,One-Time Purchase,completed,Organic,South,tablet,2023-01,2023-01
TXN_318525,USR_01274,2023-02-19,2146.17,Pro Plan,completed,Organic,South,tablet,2023-01,2023-02
TXN_284693,USR_01275,2023-08-22,2645.54,Pro Plan,completed,Email,Central,mobile,2023-08,2023-08
TXN_453533,USR_01275,2023-09-16,3238.14,One-Time Purchase,completed,Email,Central,mobile,2023-08,2023-09
TXN_980794,USR_01276,2023-10-23,6876.88,Enterprise Plan,completed,Email,South,tablet,2023-10,2023-10
TXN_850437,USR_01277,2023-07-07,901.68,Basic Plan,completed,Email,West,tablet,2023-07,2023-07
TXN_224413,USR_01278,2023-03-07,613.43,Basic Plan,completed,TikTok,West,mobile,2023-03,2023-03
TXN_421855,USR_01279,2023-05-22,7697.2,Enterprise Plan,completed,Meta_Facebook,West,mobile,2023-05,2023-05
TXN_542981,USR_01280,2023-05-13,2984.15,Pro Plan,completed,Google_Search,South,mobile,2023-05,2023-05
TXN_163238,USR_01281,2023-07-05,2335.29,Pro Plan,completed,TikTok,South,mobile,2023-07,2023-07
